Date,CB10,CB5
11/29/2007,1.623,1.358
11/30/2007,1.624,1.36
12/3/2007,1.598,1.332
12/4/2007,1.561,1.298
12/5/2007,1.609,1.334
12/6/2007,1.679,1.3945
12/7/2007,1.685,1.3965
12/10/2007,1.679,1.391
12/11/2007,1.698,1.405
12/12/2007,1.638,1.355
12/13/2007,1.619,1.34
12/14/2007,1.649,1.3565
12/17/2007,1.651,1.351
12/18/2007,1.636,1.333
12/19/2007,1.599,1.3055
12/20/2007,1.614,1.318
12/21/2007,1.654,1.347
12/24/2007,1.653,1.346
12/26/2007,1.67,1.364
12/27/2007,1.67,1.364
12/28/2007,1.633,1.3235
12/31/2007,1.637,1.338
1/2/2008,1.636,1.338
1/3/2008,1.636,1.3375
1/4/2008,1.59,1.3
1/7/2008,1.578,1.29
1/8/2008,1.579,1.2875
1/9/2008,1.576,1.28
1/10/2008,1.547,1.2475
1/11/2008,1.527,1.216
1/14/2008,1.526,1.215
1/15/2008,1.529,1.2175
1/16/2008,1.492,1.186
1/17/2008,1.508,1.1965
1/18/2008,1.502,1.194
1/21/2008,1.473,1.164
1/22/2008,1.431,1.1225
1/23/2008,1.449,1.1235
1/24/2008,1.512,1.176
1/25/2008,1.604,1.2645
1/28/2008,1.536,1.2055
1/29/2008,1.594,1.2635
1/30/2008,1.565,1.2485
1/31/2008,1.567,1.2495
2/1/2008,1.559,1.2455
2/4/2008,1.604,1.295
2/5/2008,1.615,1.314
2/6/2008,1.539,1.2385
2/7/2008,1.562,1.2575
2/8/2008,1.558,1.247
2/11/2008,1.558,1.246
2/12/2008,1.541,1.244
2/13/2008,1.561,1.2595
2/14/2008,1.605,1.3075
2/15/2008,1.6,1.303
2/18/2008,1.599,1.3035
2/19/2008,1.612,1.312
2/20/2008,1.59,1.291
2/21/2008,1.652,1.347
2/22/2008,1.616,1.313
2/25/2008,1.65,1.346
2/26/2008,1.641,1.344
2/27/2008,1.64,1.3445
2/28/2008,1.592,1.302
2/29/2008,1.532,1.2545
3/3/2008,1.512,1.229
3/4/2008,1.543,1.257
3/5/2008,1.517,1.2305
3/6/2008,1.513,1.22
3/7/2008,1.51,1.2155
3/10/2008,1.502,1.2145
3/11/2008,1.485,1.223
3/12/2008,1.502,1.2495
3/13/2008,1.469,1.2295
3/14/2008,1.444,1.2265
3/17/2008,1.403,1.2125
3/18/2008,1.461,1.2765
3/19/2008,1.43,1.2665
3/20/2008,1.43,1.266
3/24/2008,1.429,1.288
3/25/2008,1.444,1.2885
3/26/2008,1.46,1.2945
3/27/2008,1.449,1.2725
3/28/2008,1.439,1.257
3/31/2008,1.458,1.2745
4/1/2008,1.517,1.316
4/2/2008,1.548,1.3385
4/3/2008,1.542,1.331
4/4/2008,1.522,1.312
4/7/2008,1.533,1.317
4/8/2008,1.51,1.2985
4/9/2008,1.521,1.316
4/10/2008,1.502,1.307
4/11/2008,1.547,1.338
4/14/2008,1.51,1.31
4/15/2008,1.521,1.3235
4/16/2008,1.532,1.3425
4/17/2008,1.572,1.39
4/18/2008,1.594,1.404
4/21/2008,1.644,1.4405
4/22/2008,1.668,1.461
4/23/2008,1.662,1.4525
4/24/2008,1.714,1.5085
4/25/2008,1.866,1.6725
4/28/2008,1.882,1.6885
4/29/2008,1.882,1.6885
4/30/2008,1.83,1.613
5/1/2008,1.808,1.567
5/2/2008,1.863,1.6115
5/5/2008,1.862,1.6115
5/6/2008,1.862,1.6115
5/7/2008,1.883,1.6265
5/8/2008,1.87,1.608
5/9/2008,1.791,1.5455
5/12/2008,1.813,1.5675
5/13/2008,1.821,1.592
5/14/2008,1.934,1.706
5/15/2008,1.924,1.6995
5/16/2008,1.96,1.722
5/19/2008,1.928,1.6855
5/20/2008,1.892,1.6495
5/21/2008,1.852,1.6125
5/22/2008,1.899,1.648
5/23/2008,1.992,1.735
5/26/2008,1.994,1.735
5/27/2008,2.016,1.762
5/28/2008,1.989,1.73
5/29/2008,2.045,1.7825
5/30/2008,2.015,1.7625
5/31/2008,2.028,1.767
6/2/2008,2.071,1.8085
6/3/2008,1.969,1.6965
6/4/2008,2.012,1.744
6/5/2008,1.967,1.702
6/6/2008,2.04,1.78
6/9/2008,1.965,1.7155
6/10/2008,2.058,1.835
6/11/2008,2.109,1.9075
6/12/2008,2.065,1.8725
6/13/2008,2.145,1.9415
6/16/2008,2.144,1.9125
6/17/2008,2.093,1.847
6/18/2008,2.032,1.7755
6/19/2008,2.054,1.8075
6/20/2008,2.032,1.783
6/23/2008,1.983,1.732
6/24/2008,1.959,1.7245
6/25/2008,1.926,1.688
6/26/2008,1.89,1.6535
6/27/2008,1.852,1.623
6/30/2008,1.859,1.627
7/1/2008,1.931,1.6995
7/2/2008,1.932,1.7045
7/3/2008,1.923,1.7015
7/4/2008,1.891,1.676
7/7/2008,1.944,1.728
7/8/2008,1.857,1.649
7/9/2008,1.841,1.628
7/10/2008,1.807,1.5875
7/11/2008,1.829,1.59
7/14/2008,1.824,1.5795
7/15/2008,1.788,1.5555
7/16/2008,1.799,1.564
7/17/2008,1.825,1.586
7/18/2008,1.804,1.5695
7/21/2008,1.803,1.569
7/22/2008,1.866,1.631
7/23/2008,1.893,1.6495
7/24/2008,1.919,1.679
7/25/2008,1.844,1.606
7/28/2008,1.836,1.6055
7/29/2008,1.815,1.581
7/30/2008,1.794,1.563
7/31/2008,1.796,1.5825
8/1/2008,1.768,1.5525
8/4/2008,1.748,1.5245
8/5/2008,1.775,1.553
8/6/2008,1.744,1.523
8/7/2008,1.738,1.519
8/8/2008,1.691,1.475
8/11/2008,1.681,1.48
8/12/2008,1.68,1.4785
8/13/2008,1.675,1.471
8/14/2008,1.664,1.4635
8/15/2008,1.691,1.488
8/18/2008,1.681,1.476
8/19/2008,1.668,1.4705
8/20/2008,1.679,1.4865
8/21/2008,1.655,1.467
8/22/2008,1.69,1.4975
8/25/2008,1.673,1.4825
8/26/2008,1.647,1.4525
8/27/2008,1.684,1.4885
8/28/2008,1.67,1.4795
8/29/2008,1.652,1.463
8/31/2008,1.658,1.469
9/1/2008,1.725,1.521
9/2/2008,1.702,1.498
9/3/2008,1.672,1.484
9/4/2008,1.733,1.554
9/5/2008,1.665,1.4995
9/8/2008,1.754,1.586
9/9/2008,1.731,1.5635
9/10/2008,1.737,1.557
9/11/2008,1.743,1.5555
9/12/2008,1.77,1.5725
9/15/2008,1.769,1.5715
9/16/2008,1.68,1.501
9/17/2008,1.744,1.574
9/18/2008,1.8,1.6505
9/19/2008,1.825,1.6625
9/22/2008,1.823,1.6655
9/23/2008,1.833,1.6635
9/24/2008,1.81,1.713
9/25/2008,1.808,1.7145
9/26/2008,1.829,1.747
9/29/2008,1.868,1.7995
9/30/2008,1.815,1.7905
10/1/2008,1.837,1.81
10/2/2008,1.819,1.7795
10/3/2008,1.761,1.7275
10/6/2008,1.678,1.649
10/7/2008,1.717,1.69
10/8/2008,1.65,1.7045
10/9/2008,1.77,1.767
10/10/2008,1.863,1.8505
10/13/2008,1.863,1.8505
10/14/2008,1.964,1.943
10/15/2008,1.979,1.9635
10/16/2008,1.938,1.8215
10/17/2008,1.945,1.825
10/20/2008,1.951,1.821
10/21/2008,1.966,1.818
10/22/2008,1.899,1.7505
10/23/2008,1.876,1.7175
10/24/2008,1.849,1.6975
10/27/2008,1.835,1.678
10/28/2008,1.896,1.7385
10/29/2008,1.87,1.652
10/30/2008,1.868,1.653
10/31/2008,1.856,1.6285
11/3/2008,1.856,1.6285
11/4/2008,1.886,1.637
11/5/2008,1.92,1.683
11/6/2008,1.88,1.6565
11/7/2008,1.901,1.6725
11/10/2008,1.924,1.71
11/11/2008,1.873,1.6725
11/12/2008,1.878,1.6695
11/13/2008,1.866,1.656
11/14/2008,1.868,1.6415
11/17/2008,1.857,1.625
11/18/2008,1.859,1.638
11/19/2008,1.846,1.6425
11/20/2008,1.811,1.636
11/21/2008,1.78,1.638
11/24/2008,1.779,1.638
11/25/2008,1.837,1.711
11/26/2008,1.807,1.687
11/27/2008,1.8,1.697
11/28/2008,1.819,1.701
11/30/2008,1.806,1.7015
12/1/2008,1.814,1.7015
12/2/2008,1.766,1.678
12/3/2008,1.781,1.7045
12/4/2008,1.78,1.715
12/5/2008,1.786,1.7305
12/8/2008,1.797,1.7455
12/9/2008,1.798,1.7505
12/10/2008,1.828,1.756
12/11/2008,1.844,1.7655
12/12/2008,1.807,1.7205
12/15/2008,1.805,1.7185
12/16/2008,1.807,1.7125
12/17/2008,1.746,1.6755
12/18/2008,1.735,1.6755
12/19/2008,1.699,1.6495
12/22/2008,1.679,1.624
12/23/2008,1.678,1.624
12/24/2008,1.671,1.6135
12/26/2008,1.693,1.629
12/29/2008,1.7,1.623
12/30/2008,1.679,1.6185
12/31/2008,1.686,1.5925
1/2/2009,1.686,1.592
1/5/2009,1.713,1.596
1/6/2009,1.762,1.6315
1/7/2009,1.746,1.6155
1/8/2009,1.784,1.64
1/9/2009,1.764,1.625
1/12/2009,1.764,1.6245
1/13/2009,1.694,1.5755
1/14/2009,1.706,1.586
1/15/2009,1.677,1.588
1/16/2009,1.695,1.592
1/19/2009,1.712,1.599
1/20/2009,1.686,1.579
1/21/2009,1.691,1.587
1/22/2009,1.698,1.586
1/23/2009,1.694,1.5755
1/26/2009,1.697,1.585
1/27/2009,1.747,1.6265
1/28/2009,1.747,1.628
1/29/2009,1.75,1.628
1/30/2009,1.765,1.6375
1/31/2009,1.761,1.6405
2/2/2009,1.763,1.643
2/3/2009,1.776,1.662
2/4/2009,1.82,1.6955
2/5/2009,1.809,1.6945
2/6/2009,1.809,1.6905
2/9/2009,1.791,1.675
2/10/2009,1.789,1.6775
2/11/2009,1.789,1.6775
2/12/2009,1.734,1.634
2/13/2009,1.723,1.6265
2/16/2009,1.752,1.651
2/17/2009,1.726,1.6315
2/18/2009,1.698,1.6175
2/19/2009,1.697,1.616
2/20/2009,1.715,1.6265
2/23/2009,1.718,1.6415
2/24/2009,1.737,1.6775
2/25/2009,1.784,1.7075
2/26/2009,1.76,1.6845
2/27/2009,1.773,1.7015
2/28/2009,1.785,1.6895
3/2/2009,1.787,1.685
3/3/2009,1.783,1.694
3/4/2009,1.799,1.719
3/5/2009,1.829,1.748
3/6/2009,1.818,1.746
3/9/2009,1.821,1.752
3/10/2009,1.841,1.808
3/11/2009,1.865,1.829
3/12/2009,1.842,1.807
3/13/2009,1.851,1.81
3/16/2009,1.835,1.799
3/17/2009,1.855,1.8155
3/18/2009,1.841,1.776
3/19/2009,1.796,1.742
3/20/2009,1.795,1.742
3/23/2009,1.8,1.7465
3/24/2009,1.798,1.7515
3/25/2009,1.823,1.7745
3/26/2009,1.858,1.804
3/27/2009,1.874,1.8135
3/30/2009,1.876,1.8085
3/31/2009,1.905,1.81
4/1/2009,1.908,1.812
4/2/2009,1.936,1.8285
4/3/2009,1.977,1.8525
4/6/2009,2.018,1.876
4/7/2009,2.012,1.8775
4/8/2009,2.025,1.886
4/9/2009,2.05,1.916
4/13/2009,2.018,1.8765
4/14/2009,2.022,1.8765
4/15/2009,1.988,1.8425
4/16/2009,1.999,1.8405
4/17/2009,2,1.826
4/20/2009,2.007,1.8195
4/21/2009,1.985,1.794
4/22/2009,1.952,1.762
4/23/2009,1.941,1.77
4/24/2009,1.929,1.763
4/27/2009,1.957,1.785
4/28/2009,1.908,1.742
4/29/2009,1.908,1.742
4/30/2009,1.98,1.757
5/1/2009,1.938,1.7315
5/4/2009,1.938,1.731
5/5/2009,1.938,1.731
5/6/2009,1.938,1.731
5/7/2009,1.949,1.744
5/8/2009,1.973,1.752
5/11/2009,1.974,1.738
5/12/2009,1.968,1.7295
5/13/2009,1.984,1.7315
5/14/2009,1.949,1.6995
5/15/2009,1.932,1.682
5/18/2009,1.907,1.6605
5/19/2009,1.92,1.6845
5/20/2009,1.909,1.6545
5/21/2009,1.921,1.6535
5/22/2009,1.928,1.6455
5/25/2009,1.946,1.6565
5/26/2009,1.94,1.654
5/27/2009,1.971,1.664
5/28/2009,1.976,1.651
5/29/2009,1.964,1.6375
5/31/2009,1.972,1.628
6/1/2009,1.958,1.6155
6/2/2009,1.985,1.62
6/3/2009,1.985,1.606
6/4/2009,1.937,1.5705
6/5/2009,1.924,1.5775
6/8/2009,1.955,1.621
6/9/2009,1.95,1.623
6/10/2009,1.968,1.6295
6/11/2009,1.98,1.63
6/12/2009,1.947,1.6065
6/15/2009,1.921,1.5945
6/16/2009,1.879,1.5715
6/17/2009,1.872,1.5655
6/18/2009,1.867,1.563
6/19/2009,1.855,1.552
6/22/2009,1.851,1.542
6/23/2009,1.804,1.513
6/24/2009,1.779,1.491
6/25/2009,1.779,1.486
6/26/2009,1.777,1.472
6/29/2009,1.761,1.4535
6/30/2009,1.765,1.405
7/1/2009,1.757,1.395
7/2/2009,1.746,1.38
7/3/2009,1.715,1.357
7/6/2009,1.69,1.341
7/7/2009,1.692,1.354
7/8/2009,1.673,1.3415
7/9/2009,1.672,1.3355
7/10/2009,1.666,1.331
7/13/2009,1.668,1.3295
7/14/2009,1.701,1.3505
7/15/2009,1.704,1.3505
7/16/2009,1.703,1.345
7/17/2009,1.693,1.338
7/20/2009,1.693,1.3375
7/21/2009,1.727,1.3605
7/22/2009,1.745,1.3725
7/23/2009,1.732,1.353
7/24/2009,1.72,1.3425
7/27/2009,1.719,1.332
7/28/2009,1.72,1.325
7/29/2009,1.709,1.3255
7/30/2009,1.71,1.3315
7/31/2009,1.756,1.3735
8/3/2009,1.777,1.383
8/4/2009,1.795,1.386
8/5/2009,1.785,1.3745
8/6/2009,1.796,1.3855
8/7/2009,1.795,1.3845
8/10/2009,1.827,1.411
8/11/2009,1.824,1.4085
8/12/2009,1.792,1.382
8/13/2009,1.783,1.3785
8/14/2009,1.752,1.3505
8/17/2009,1.705,1.3165
8/18/2009,1.687,1.3045
8/19/2009,1.685,1.3
8/20/2009,1.675,1.3005
8/21/2009,1.633,1.273
8/24/2009,1.648,1.283
8/25/2009,1.639,1.2715
8/26/2009,1.631,1.266
8/27/2009,1.618,1.255
8/28/2009,1.621,1.2505
8/31/2009,1.623,1.2485
9/1/2009,1.61,1.239
9/2/2009,1.586,1.2205
9/3/2009,1.583,1.2165
9/4/2009,1.607,1.2315
9/7/2009,1.646,1.2555
9/8/2009,1.616,1.2305
9/9/2009,1.608,1.2145
9/10/2009,1.601,1.1975
9/11/2009,1.575,1.176
9/14/2009,1.555,1.153
9/15/2009,1.571,1.163
9/16/2009,1.584,1.16
9/17/2009,1.6,1.1705
9/18/2009,1.599,1.178
9/21/2009,1.598,1.1765
9/22/2009,1.598,1.1765
9/23/2009,1.598,1.1755
9/24/2009,1.563,1.1615
9/25/2009,1.546,1.145
9/28/2009,1.516,1.138
9/29/2009,1.509,1.137
9/30/2009,1.538,1.1435
10/1/2009,1.532,1.139
10/2/2009,1.497,1.111
10/5/2009,1.502,1.116
10/6/2009,1.494,1.107
10/7/2009,1.51,1.122
10/8/2009,1.51,1.1235
10/9/2009,1.535,1.143
10/12/2009,1.534,1.142
10/13/2009,1.543,1.146
10/14/2009,1.537,1.135
10/15/2009,1.546,1.143
10/16/2009,1.556,1.1405
10/19/2009,1.562,1.1405
10/20/2009,1.583,1.1515
10/21/2009,1.579,1.138
10/22/2009,1.597,1.151
10/23/2009,1.599,1.16
10/26/2009,1.63,1.1895
10/27/2009,1.642,1.196
10/28/2009,1.649,1.1955
10/29/2009,1.624,1.1645
10/30/2009,1.622,1.1615
10/31/2009,1.629,1.1635
11/2/2009,1.599,1.1385
11/3/2009,1.599,1.1375
11/4/2009,1.621,1.158
11/5/2009,1.664,1.185
11/6/2009,1.671,1.187
11/9/2009,1.688,1.199
11/10/2009,1.68,1.1915
11/11/2009,1.647,1.17
11/12/2009,1.582,1.123
11/13/2009,1.546,1.0955
11/16/2009,1.538,1.089
11/17/2009,1.506,1.0645
11/18/2009,1.494,1.054
11/19/2009,1.495,1.058
11/20/2009,1.492,1.0565
11/23/2009,1.492,1.0555
11/24/2009,1.478,1.051
11/25/2009,1.48,1.049
11/26/2009,1.468,1.04
11/27/2009,1.434,1.0075
11/30/2009,1.444,1.006
12/1/2009,1.38,0.9395
12/2/2009,1.393,0.9475
12/3/2009,1.409,0.949
12/4/2009,1.43,0.959
12/7/2009,1.433,0.966
12/8/2009,1.414,0.9585
12/9/2009,1.385,0.94
12/10/2009,1.391,0.945
12/11/2009,1.419,0.955
12/14/2009,1.431,0.9545
12/15/2009,1.417,0.9395
12/16/2009,1.397,0.924
12/17/2009,1.39,0.9285
12/18/2009,1.363,0.899
12/21/2009,1.347,0.8835
12/22/2009,1.366,0.895
12/23/2009,1.366,0.8945
12/24/2009,1.38,0.903
12/28/2009,1.422,0.9295
12/29/2009,1.419,0.921
12/30/2009,1.406,0.9065
12/31/2009,1.358,0.9615
1/4/2010,1.383,0.9785
1/5/2010,1.391,0.977
1/6/2010,1.402,0.9835
1/7/2010,1.415,0.992
1/8/2010,1.43,1.003
1/11/2010,1.429,1.0015
1/12/2010,1.424,0.9955
1/13/2010,1.396,0.9795
1/14/2010,1.401,0.988
1/15/2010,1.393,0.983
1/18/2010,1.382,0.9755
1/19/2010,1.387,0.977
1/20/2010,1.392,0.978
1/21/2010,1.4,0.984
1/22/2010,1.383,0.975
1/25/2010,1.389,0.9765
1/26/2010,1.373,0.9655
1/27/2010,1.353,0.9505
1/28/2010,1.347,0.9475
1/29/2010,1.35,0.9475
1/31/2010,1.355,0.9525
2/1/2010,1.365,0.959
2/2/2010,1.386,0.9735
2/3/2010,1.394,0.9785
2/4/2010,1.413,0.9895
2/5/2010,1.405,0.9795
2/8/2010,1.393,0.9695
2/9/2010,1.375,0.961
2/10/2010,1.367,0.9565
2/11/2010,1.367,0.956
2/12/2010,1.369,0.9615
2/15/2010,1.357,0.956
2/16/2010,1.347,0.9485
2/17/2010,1.35,0.949
2/18/2010,1.347,0.947
2/19/2010,1.358,0.954
2/22/2010,1.371,0.9635
2/23/2010,1.365,0.958
2/24/2010,1.341,0.938
2/25/2010,1.316,0.922
2/26/2010,1.319,0.9255
2/28/2010,1.319,0.9385
3/1/2010,1.321,0.9405
3/2/2010,1.313,0.935
3/3/2010,1.314,0.9325
3/4/2010,1.3,0.919
3/5/2010,1.283,0.904
3/8/2010,1.288,0.9055
3/9/2010,1.281,0.9015
3/10/2010,1.271,0.8995
3/11/2010,1.288,0.9075
3/12/2010,1.314,0.92
3/15/2010,1.314,0.917
3/16/2010,1.311,0.91
3/17/2010,1.32,0.918
3/18/2010,1.343,0.9345
3/19/2010,1.341,0.9325
3/22/2010,1.34,0.9305
3/23/2010,1.326,0.9195
3/24/2010,1.315,0.9125
3/25/2010,1.338,0.9295
3/26/2010,1.358,0.9445
3/29/2010,1.378,0.956
3/30/2010,1.371,0.948
3/31/2010,1.395,0.9665
4/1/2010,1.364,0.944
4/5/2010,1.363,0.944
4/6/2010,1.385,0.9505
4/7/2010,1.395,0.953
4/8/2010,1.376,0.939
4/9/2010,1.373,0.931
4/12/2010,1.383,0.936
4/13/2010,1.362,0.9165
4/14/2010,1.346,0.9035
4/15/2010,1.343,0.902
4/16/2010,1.318,0.8855
4/19/2010,1.283,0.8555
4/20/2010,1.287,0.859
4/21/2010,1.297,0.8645
4/22/2010,1.278,0.8485
4/23/2010,1.271,0.8395
4/26/2010,1.281,0.848
4/27/2010,1.264,0.837
4/28/2010,1.239,0.816
4/29/2010,1.238,0.815
4/30/2010,1.258,0.8325
5/3/2010,1.257,0.831
5/4/2010,1.257,0.8305
5/5/2010,1.256,0.83
5/6/2010,1.237,0.8205
5/7/2010,1.243,0.8265
5/10/2010,1.268,0.8455
5/11/2010,1.276,0.845
5/12/2010,1.259,0.831
5/13/2010,1.265,0.8385
5/14/2010,1.251,0.831
5/17/2010,1.235,0.822
5/18/2010,1.247,0.8315
5/19/2010,1.235,0.825
5/20/2010,1.212,0.813
5/21/2010,1.198,0.807
5/24/2010,1.213,0.8225
5/25/2010,1.18,0.8065
5/26/2010,1.165,0.806
5/27/2010,1.2,0.826
5/28/2010,1.202,0.8245
5/31/2010,1.198,0.855
6/1/2010,1.193,0.852
6/2/2010,1.176,0.8415
6/3/2010,1.186,0.8425
6/4/2010,1.175,0.828
6/7/2010,1.138,0.807
6/8/2010,1.138,0.814
6/9/2010,1.122,0.8095
6/10/2010,1.129,0.8185
6/11/2010,1.15,0.8465
6/14/2010,1.156,0.8485
6/15/2010,1.155,0.844
6/16/2010,1.169,0.849
6/17/2010,1.156,0.8425
6/18/2010,1.14,0.833
6/21/2010,1.148,0.8345
6/22/2010,1.112,0.812
6/23/2010,1.097,0.807
6/24/2010,1.082,0.8055
6/25/2010,1.082,0.8035
6/28/2010,1.084,0.8025
6/29/2010,1.05,0.7795
6/30/2010,0.965,0.8145
7/1/2010,0.939,0.7955
7/2/2010,0.962,0.8005
7/5/2010,0.971,0.801
7/6/2010,0.986,0.8055
7/7/2010,0.985,0.8055
7/8/2010,0.985,0.8085
7/9/2010,1.002,0.8195
7/12/2010,0.983,0.8075
7/13/2010,0.983,0.8085
7/14/2010,0.997,0.8145
7/15/2010,0.958,0.792
7/16/2010,0.953,0.788
7/19/2010,0.953,0.7865
7/20/2010,0.956,0.7905
7/21/2010,0.949,0.7875
7/22/2010,0.929,0.7815
7/23/2010,0.939,0.7925
7/26/2010,0.939,0.7915
7/27/2010,0.927,0.788
7/28/2010,0.953,0.8
7/29/2010,0.943,0.791
7/30/2010,0.932,0.788
7/31/2010,0.953,0.7965
8/2/2010,0.937,0.7915
8/3/2010,0.933,0.798
8/4/2010,0.898,0.7795
8/5/2010,0.924,0.7825
8/6/2010,0.942,0.7895
8/9/2010,0.914,0.7795
8/10/2010,0.93,0.7875
8/11/2010,0.914,0.7755
8/12/2010,0.905,0.766
8/13/2010,0.89,0.7555
8/16/2010,0.858,0.743
8/17/2010,0.846,0.7355
8/18/2010,0.83,0.7235
8/19/2010,0.836,0.721
8/20/2010,0.832,0.7125
8/23/2010,0.838,0.7115
8/24/2010,0.827,0.7095
8/25/2010,0.812,0.7055
8/26/2010,0.835,0.714
8/27/2010,0.878,0.7335
8/30/2010,0.894,0.7375
8/31/2010,0.846,0.711
9/1/2010,0.893,0.7325
9/2/2010,0.928,0.752
9/3/2010,0.962,0.7725
9/6/2010,1.031,0.826
9/7/2010,1.001,0.81
9/8/2010,0.976,0.7825
9/9/2010,0.97,0.7785
9/10/2010,1.001,0.806
9/13/2010,0.995,0.8035
9/14/2010,0.983,0.787
9/15/2010,0.918,0.738
9/16/2010,0.905,0.7275
9/17/2010,0.917,0.732
9/20/2010,0.916,0.73
9/21/2010,0.888,0.722
9/22/2010,0.863,0.7115
9/23/2010,0.862,0.711
9/24/2010,0.836,0.7035
9/27/2010,0.836,0.708
9/28/2010,0.813,0.696
9/29/2010,0.777,0.678
9/30/2010,0.812,0.6795
10/1/2010,0.824,0.6765
10/4/2010,0.811,0.6695
10/5/2010,0.787,0.648
10/6/2010,0.734,0.626
10/7/2010,0.75,0.641
10/8/2010,0.751,0.6435
10/11/2010,0.75,0.6415
10/12/2010,0.74,0.642
10/13/2010,0.752,0.6515
10/14/2010,0.755,0.653
10/15/2010,0.759,0.6655
10/18/2010,0.757,0.6725
10/19/2010,0.768,0.684
10/20/2010,0.771,0.685
10/21/2010,0.772,0.6865
10/22/2010,0.782,0.6965
10/25/2010,0.789,0.701
10/26/2010,0.792,0.6985
10/27/2010,0.821,0.7055
10/28/2010,0.792,0.6845
10/29/2010,0.813,0.7
10/31/2010,0.818,0.706
11/1/2010,0.832,0.7125
11/2/2010,0.833,0.7155
11/3/2010,0.833,0.7145
11/4/2010,0.813,0.703
11/5/2010,0.824,0.714
11/8/2010,0.851,0.7285
11/9/2010,0.869,0.74
11/10/2010,0.889,0.752
11/11/2010,0.902,0.756
11/12/2010,0.893,0.756
11/15/2010,0.94,0.7805
11/16/2010,0.917,0.7635
11/17/2010,0.945,0.784
11/18/2010,0.993,0.8125
11/19/2010,0.968,0.789
11/22/2010,1.024,0.8155
11/23/2010,1.024,0.8145
11/24/2010,1.019,0.798
11/25/2010,1.043,0.811
11/26/2010,1.089,0.8465
11/29/2010,1.077,0.8455
11/30/2010,1.097,0.8325
12/1/2010,1.055,0.801
12/2/2010,1.087,0.822
12/3/2010,1.093,0.83
12/6/2010,1.038,0.79
12/7/2010,1.059,0.806
12/8/2010,1.145,0.8945
12/9/2010,1.166,0.9225
12/10/2010,1.11,0.8815
12/13/2010,1.175,0.9375
12/14/2010,1.174,0.914
12/15/2010,1.188,0.9105
12/16/2010,1.2,0.9085
12/17/2010,1.114,0.843
12/20/2010,1.093,0.8305
12/21/2010,1.098,0.8405
12/22/2010,1.072,0.828
12/23/2010,1.071,0.8275
12/24/2010,1.081,0.8305
12/27/2010,1.08,0.8245
12/28/2010,1.05,0.803
12/29/2010,1.065,0.809
12/30/2010,1.021,0.7715
12/31/2010,1.036,0.7885
1/3/2011,1.035,0.787
1/4/2011,1.06,0.8035
1/5/2011,1.053,0.7965
1/6/2011,1.116,0.8465
1/7/2011,1.114,0.8415
1/10/2011,1.114,0.84
1/11/2011,1.095,0.8245
1/12/2011,1.082,0.823
1/13/2011,1.093,0.839
1/14/2011,1.095,0.844
1/17/2011,1.109,0.863
1/18/2011,1.12,0.863
1/19/2011,1.164,0.8945
1/20/2011,1.122,0.859
1/21/2011,1.121,0.8535
1/24/2011,1.135,0.8605
1/25/2011,1.155,0.8805
1/26/2011,1.137,0.868
1/27/2011,1.123,0.855
1/28/2011,1.11,0.8435
1/31/2011,1.11,0.841
2/1/2011,1.131,0.859
2/2/2011,1.133,0.862
2/3/2011,1.158,0.881
2/4/2011,1.194,0.904
2/7/2011,1.207,0.9145
2/8/2011,1.233,0.922
2/9/2011,1.252,0.9495
2/10/2011,1.234,0.9385
2/11/2011,1.234,0.938
2/14/2011,1.231,0.9335
2/15/2011,1.222,0.9245
2/16/2011,1.265,0.9625
2/17/2011,1.259,0.954
2/18/2011,1.232,0.929
2/21/2011,1.235,0.9325
2/22/2011,1.195,0.9
2/23/2011,1.161,0.8735
2/24/2011,1.144,0.87
2/25/2011,1.16,0.888
2/28/2011,1.174,0.901
3/1/2011,1.195,0.911
3/2/2011,1.163,0.886
3/3/2011,1.179,0.892
3/4/2011,1.195,0.9085
3/7/2011,1.169,0.8875
3/8/2011,1.181,0.8955
3/9/2011,1.196,0.911
3/10/2011,1.199,0.9125
3/11/2011,1.151,0.872
3/14/2011,1.108,0.8205
3/15/2011,1.128,0.8505
3/16/2011,1.187,0.897
3/17/2011,1.196,0.909
3/18/2011,1.218,0.9075
3/21/2011,1.218,0.906
3/22/2011,1.252,0.926
3/23/2011,1.233,0.915
3/24/2011,1.233,0.9135
3/25/2011,1.255,0.916
3/28/2011,1.3,0.9395
3/29/2011,1.306,0.9485
3/30/2011,1.443,1.051
3/31/2011,1.556,1.0975
4/1/2011,1.61,1.131
4/4/2011,1.637,1.143
4/5/2011,1.66,1.1675
4/6/2011,1.689,1.1945
4/7/2011,1.736,1.2245
4/8/2011,1.751,1.234
4/11/2011,1.779,1.2445
4/12/2011,1.793,1.2545
4/13/2011,1.795,1.255
4/14/2011,1.772,1.241
4/15/2011,1.762,1.2405
4/18/2011,1.742,1.23
4/19/2011,1.725,1.215
4/20/2011,1.725,1.216
4/21/2011,1.717,1.208
4/25/2011,1.651,1.164
4/26/2011,1.634,1.1525
4/27/2011,1.62,1.1415
4/28/2011,1.6,1.1265
4/29/2011,1.6,1.126
4/30/2011,1.581,1.149
5/2/2011,1.578,1.1415
5/3/2011,1.578,1.1415
5/4/2011,1.578,1.141
5/5/2011,1.578,1.141
5/6/2011,1.519,1.1015
5/9/2011,1.526,1.11
5/10/2011,1.513,1.1025
5/11/2011,1.506,1.1
